customer_id,district,age_group,current_package,monthly_data_usage_gb,youtube_usage_gb,social_usage_gb,voice_minutes,sms_usage,monthly_spend_lkr,reload_frequency,add_on_count,device_type,is_5g_supported,sim_type,router_owned,churn_risk_score,complaint_count,previous_offer_response,days_since_last_change,predicted_best_action,predicted_offer,accepted
C2184,Negombo,46-60,50GB,50.6,8.3,6.9,883,27,10102,21,3,4G_Mobile,0,5G,0,0.11,0,Ignored,443,Upgrade_to_100GB,10GB_Bonus,0
C2185,Colombo,60+,10GB,12.9,5.5,4.2,1867,428,11936,28,2,5G_Mobile,1,5G,0,0.27,1,Rejected,664,Upgrade_to_20GB,Data_Saver_Pack,1
C2186,Trincomalee,60+,50GB,27.3,12.1,10.3,979,60,13794,8,0,4G_Mobile,0,4G,1,0.16,9,Ignored,415,Cross_Sell_Add_On,First_Add_On_Free,1
C2187,Batticaloa,46-60,10GB,10.8,3.0,1.8,2451,84,12276,1,4,5G_Mobile,1,5G,1,0.21,8,Accepted,49,Upgrade_to_20GB,Data_Saver_Pack,1
C2188,Batticaloa,46-60,10GB,7.5,1.5,1.5,1676,283,2462,16,6,Basic_Phone,0,4G,1,0.47,2,Accepted,34,No_Action,No_Offer,1
C2189,Ratnapura,18-25,20GB,12.5,2.9,3.3,941,517,17689,3,0,5G_Mobile,1,5G,0,0.38,4,Accepted,348,Upgrade_to_100GB,Premium_Business_Plan,0
C2190,Gampaha,46-60,20GB,12.0,6.6,4.7,168,369,4980,20,4,5G_Mobile,1,4G,0,0.52,7,Ignored,696,Retention_Offer,Service_Recovery_Pack,1
C2191,Gampaha,18-25,50GB,40.6,7.3,5.9,234,387,1505,29,8,Basic_Phone,0,4G,1,0.2,1,Accepted,188,No_Action,No_Offer,0
C2192,Badulla,46-60,50GB,48.8,29.1,12.5,2415,21,7863,25,1,Basic_Phone,0,4G,0,0.53,5,Accepted,420,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2193,Kurunegala,60+,50GB,61.7,25.5,3.7,665,357,10941,15,0,5G_Mobile,1,4G,1,0.08,7,Rejected,404,Upgrade_to_100GB,10GB_Bonus,0
C2194,Kandy,36-45,10GB,12.1,1.8,5.2,51,311,17396,26,1,4G_Mobile,0,5G,1,0.21,2,Accepted,393,Upgrade_to_20GB,Data_Saver_Pack,0
C2195,Ratnapura,46-60,50GB,51.8,22.8,16.2,136,34,17445,20,3,5G_Mobile,1,4G,1,0.39,7,Rejected,488,Upgrade_to_100GB,10GB_Bonus,0
C2196,Negombo,36-45,20GB,13.4,5.8,5.7,131,585,3768,19,8,Basic_Phone,0,4G,1,0.23,6,Rejected,174,No_Action,No_Offer,0
C2197,Ratnapura,36-45,50GB,23.9,3.1,7.5,2443,303,19482,27,3,Basic_Phone,0,4G,1,0.09,2,Rejected,353,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2198,Ratnapura,46-60,50GB,58.9,24.3,19.5,1794,2,5201,28,6,4G_Mobile,0,4G,1,0.08,2,Accepted,127,Upgrade_to_100GB,10GB_Bonus,1
C2199,Matara,36-45,50GB,21.7,6.4,9.1,741,97,9624,11,8,4G_Mobile,0,4G,0,0.37,0,Ignored,100,No_Action,No_Offer,1
C2200,Negombo,18-25,20GB,12.1,1.6,4.8,156,185,17600,8,4,4G_Mobile,0,5G,0,0.31,9,Ignored,413,Upgrade_to_100GB,Premium_Business_Plan,1
C2201,Negombo,18-25,20GB,19.8,3.6,2.9,1856,52,17927,26,0,Basic_Phone,0,4G,0,0.24,8,Accepted,535,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2202,Jaffna,46-60,20GB,11.9,4.6,2.9,397,425,4245,28,3,4G_Mobile,0,4G,1,0.3,8,Ignored,291,No_Action,No_Offer,0
C2203,Kandy,60+,20GB,25.1,14.8,9.1,1411,414,10038,15,7,Basic_Phone,0,5G,0,0.3,1,Accepted,55,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2204,Kurunegala,18-25,50GB,38.9,11.6,13.3,1517,136,1777,16,9,Basic_Phone,0,5G,0,0.32,2,Accepted,317,No_Action,No_Offer,0
C2205,Badulla,46-60,20GB,18.8,5.0,8.4,1882,492,16056,6,2,4G_Mobile,0,4G,1,0.1,7,Ignored,405,Upgrade_to_50GB,5GB_Bonus,0
C2206,Ratnapura,26-35,50GB,27.7,13.0,8.0,2274,248,6465,7,4,5G_Mobile,1,5G,0,0.33,9,Rejected,700,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2207,Gampaha,46-60,10GB,11.4,1.5,1.3,2094,133,15921,21,1,5G_Mobile,1,5G,1,0.35,0,Accepted,416,Upgrade_to_20GB,Data_Saver_Pack,0
C2208,Kandy,26-35,50GB,56.0,31.0,8.3,2078,239,16047,8,4,5G_Mobile,1,5G,0,0.37,1,Ignored,476,Upgrade_to_100GB,10GB_Bonus,1
C2209,Matara,18-25,50GB,50.3,7.0,21.9,2132,349,10847,5,5,4G_Mobile,0,4G,1,0.55,4,Ignored,99,Buy_Social_Media_Package,Social_Unlimited_Add_On,0
C2210,Colombo,46-60,20GB,18.3,7.5,4.0,677,340,14618,14,5,4G_Mobile,0,4G,1,0.3,8,Accepted,722,Upgrade_to_50GB,5GB_Bonus,1
C2211,Kandy,36-45,10GB,5.4,2.2,0.5,863,2,2738,5,6,Basic_Phone,0,4G,0,0.46,1,Rejected,661,No_Action,No_Offer,0
C2212,Anuradhapura,18-25,50GB,52.5,15.6,18.5,193,493,5408,6,0,4G_Mobile,0,4G,1,0.27,5,Ignored,458,Upgrade_to_100GB,10GB_Bonus,0
C2213,Ratnapura,26-35,10GB,11.4,1.5,1.9,619,452,10158,27,6,Basic_Phone,0,4G,1,0.16,7,Ignored,475,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2214,Trincomalee,60+,10GB,6.5,0.8,2.4,1450,90,4382,15,4,5G_Mobile,1,5G,0,0.2,4,Rejected,411,No_Action,No_Offer,0
C2215,Badulla,36-45,50GB,48.2,19.7,7.5,805,44,15492,28,2,4G_Mobile,0,5G,1,0.45,6,Accepted,509,Upgrade_to_100GB,10GB_Bonus,1
C2216,Trincomalee,18-25,20GB,11.2,2.7,3.9,227,287,11966,5,8,5G_Mobile,1,4G,0,0.42,1,Accepted,69,Upgrade_to_5G_SIM,Free_SIM_Replacement,1
C2217,Jaffna,26-35,10GB,4.2,1.9,0.5,2144,501,6351,10,6,5G_Mobile,1,5G,0,0.2,7,Ignored,471,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2218,Gampaha,18-25,50GB,41.0,24.5,4.7,1878,70,1803,14,7,5G_Mobile,1,4G,1,0.27,1,Ignored,691,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2219,Badulla,26-35,20GB,23.4,10.6,6.5,1511,271,11285,21,4,Basic_Phone,0,4G,0,0.38,9,Ignored,367,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2220,Kurunegala,26-35,20GB,9.0,1.6,3.6,1316,190,16487,29,7,4G_Mobile,0,4G,1,0.1,7,Ignored,485,Upgrade_to_100GB,Premium_Business_Plan,0
C2221,Trincomalee,60+,20GB,24.1,7.4,2.4,1141,441,11551,25,1,4G_Mobile,0,4G,1,0.22,3,Ignored,433,Upgrade_to_50GB,5GB_Bonus,1
C2222,Badulla,46-60,10GB,5.6,2.9,0.6,2370,588,4878,4,9,5G_Mobile,1,4G,0,0.25,9,Accepted,109,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2223,Trincomalee,60+,10GB,12.7,6.8,5.2,2225,382,9602,14,6,5G_Mobile,1,5G,0,0.71,8,Ignored,92,Upgrade_to_20GB,Data_Saver_Pack,1
C2224,Galle,18-25,10GB,6.0,3.3,0.8,1682,396,19850,25,9,5G_Mobile,1,4G,1,0.3,8,Accepted,331,Upgrade_to_5G_SIM,Free_SIM_Replacement,1
C2225,Matara,18-25,20GB,14.6,7.9,5.4,1097,449,6418,24,6,4G_Mobile,0,5G,0,0.26,2,Ignored,579,No_Action,No_Offer,1
C2226,Matara,46-60,50GB,30.6,9.5,5.6,734,221,4408,4,4,5G_Mobile,1,5G,1,0.45,3,Ignored,605,No_Action,No_Offer,0
C2227,Gampaha,26-35,100GB,106.2,61.0,24.3,132,453,6249,3,0,5G_Mobile,1,5G,1,0.18,8,Accepted,178,No_Action,No_Offer,1
C2228,Ratnapura,60+,20GB,10.9,3.4,4.3,311,496,14675,15,7,Basic_Phone,0,4G,0,0.31,1,Rejected,427,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2229,Colombo,46-60,100GB,123.6,47.2,38.1,1130,481,5002,18,7,4G_Mobile,0,5G,1,0.28,6,Accepted,106,Offer_New_Phone,5G_Phone_Upgrade_Offer,1
C2230,Batticaloa,26-35,10GB,5.5,0.8,0.9,2334,278,3601,27,8,4G_Mobile,0,5G,0,0.33,5,Rejected,314,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2231,Kurunegala,26-35,10GB,4.1,2.4,0.6,1535,505,3585,3,5,Basic_Phone,0,4G,0,0.28,6,Rejected,680,No_Action,No_Offer,1
C2232,Gampaha,46-60,10GB,12.4,3.7,3.9,1284,95,6794,15,2,4G_Mobile,0,4G,1,0.31,1,Ignored,583,Upgrade_to_20GB,Data_Saver_Pack,1
C2233,Trincomalee,18-25,20GB,21.2,4.2,1.2,2270,507,7497,28,8,4G_Mobile,0,4G,0,0.34,7,Rejected,662,Upgrade_to_50GB,5GB_Bonus,0
C2234,Kandy,36-45,20GB,13.6,4.6,3.9,197,3,8955,22,9,Basic_Phone,0,4G,1,0.56,8,Ignored,165,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2235,Matara,18-25,50GB,40.6,14.5,5.6,1552,171,6634,2,9,Basic_Phone,0,4G,0,0.34,5,Accepted,519,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2236,Trincomalee,46-60,10GB,8.2,1.4,2.6,477,171,10690,4,2,4G_Mobile,0,4G,1,0.23,9,Rejected,28,No_Action,No_Offer,0
C2237,Anuradhapura,46-60,20GB,24.2,11.2,9.2,272,595,6776,4,9,5G_Mobile,1,4G,1,0.35,1,Ignored,35,Upgrade_to_50GB,5GB_Bonus,0
C2238,Colombo,36-45,100GB,90.4,20.9,9.0,2487,330,18393,5,1,5G_Mobile,1,5G,1,0.35,6,Ignored,710,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2239,Negombo,18-25,20GB,10.4,3.5,3.6,831,301,19916,16,8,Basic_Phone,0,4G,0,0.47,9,Ignored,49,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2240,Jaffna,46-60,20GB,20.2,11.3,3.0,1620,508,1578,9,7,Basic_Phone,0,4G,1,0.15,1,Accepted,76,Upgrade_to_50GB,5GB_Bonus,0
C2241,Galle,36-45,50GB,35.2,13.8,4.8,1411,212,9433,6,0,4G_Mobile,0,4G,1,0.48,6,Ignored,323,Cross_Sell_Add_On,First_Add_On_Free,0
C2242,Batticaloa,18-25,50GB,51.1,24.4,9.8,1956,105,12945,14,4,5G_Mobile,1,5G,1,0.06,0,Ignored,567,Upgrade_to_100GB,10GB_Bonus,1
C2243,Galle,26-35,20GB,14.1,5.3,4.5,1126,176,11281,7,6,4G_Mobile,0,4G,1,0.07,2,Accepted,417,No_Action,No_Offer,1
C2244,Kandy,26-35,20GB,16.5,7.4,4.4,1381,160,8459,16,4,4G_Mobile,0,4G,1,0.58,8,Ignored,511,Retention_Offer,Service_Recovery_Pack,1
C2245,Kurunegala,46-60,20GB,11.5,6.3,3.5,522,167,11970,25,9,Basic_Phone,0,4G,0,0.3,0,Ignored,310,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2246,Matara,36-45,10GB,5.0,2.9,1.3,747,25,9083,1,8,5G_Mobile,1,4G,0,0.06,8,Rejected,136,Upgrade_to_5G_SIM,Free_SIM_Replacement,0
C2247,Kurunegala,60+,50GB,35.7,4.3,6.5,2042,440,19926,10,7,Basic_Phone,0,4G,1,0.48,9,Ignored,316,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2248,Matara,46-60,100GB,96.0,16.2,12.1,691,438,1747,22,8,5G_Mobile,1,5G,0,0.3,5,Rejected,707,Offer_Home_Router,Router_Bundle_Deal,1
C2249,Colombo,46-60,10GB,6.9,0.7,0.7,2002,564,3682,5,2,5G_Mobile,1,5G,0,0.15,5,Accepted,111,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2250,Batticaloa,36-45,10GB,6.2,1.9,2.0,1162,339,9680,12,2,5G_Mobile,1,5G,0,0.36,8,Accepted,648,No_Action,No_Offer,0
C2251,Kandy,46-60,100GB,111.8,48.1,27.9,722,131,14270,8,9,4G_Mobile,0,5G,1,0.21,9,Ignored,183,Offer_New_Phone,5G_Phone_Upgrade_Offer,1
C2252,Anuradhapura,46-60,10GB,6.3,2.6,1.7,1717,213,16249,8,1,4G_Mobile,0,4G,1,0.32,7,Rejected,80,Upgrade_to_100GB,Premium_Business_Plan,1
C2253,Kandy,36-45,50GB,63.6,30.5,24.8,1744,101,6477,28,9,5G_Mobile,1,5G,0,0.16,7,Rejected,166,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C2254,Badulla,18-25,100GB,91.4,53.1,7.6,1556,458,17406,22,9,4G_Mobile,0,4G,1,0.47,1,Accepted,453,Upgrade_to_100GB,Premium_Business_Plan,0
C2255,Batticaloa,36-45,50GB,52.0,7.3,5.2,1154,387,3093,20,8,4G_Mobile,0,4G,0,0.25,4,Rejected,60,Upgrade_to_100GB,10GB_Bonus,1
C2256,Galle,46-60,10GB,11.5,5.6,4.0,2168,536,3761,15,0,4G_Mobile,0,5G,0,0.28,5,Rejected,56,Upgrade_to_20GB,Data_Saver_Pack,0
C2257,Negombo,18-25,50GB,39.9,11.0,8.1,1560,265,7093,22,2,Basic_Phone,0,4G,0,0.42,2,Ignored,494,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2258,Matara,36-45,50GB,54.1,11.6,11.9,1803,247,16316,2,9,5G_Mobile,1,5G,0,0.12,0,Rejected,225,Upgrade_to_100GB,10GB_Bonus,0
C2259,Ratnapura,36-45,50GB,37.4,9.5,14.0,1811,331,5352,10,2,4G_Mobile,0,5G,0,0.43,0,Rejected,455,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2260,Ratnapura,60+,20GB,24.1,7.8,10.6,2115,369,15856,27,2,Basic_Phone,0,4G,0,0.52,0,Accepted,139,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2261,Kandy,26-35,20GB,25.9,10.3,3.8,1274,330,6525,19,9,4G_Mobile,0,4G,1,0.18,0,Ignored,162,Upgrade_to_50GB,5GB_Bonus,0
C2262,Colombo,18-25,100GB,92.6,34.5,11.5,396,155,10241,16,7,4G_Mobile,0,4G,1,0.24,3,Ignored,51,No_Action,No_Offer,1
C2263,Jaffna,18-25,20GB,10.1,2.1,1.4,520,593,7395,23,2,4G_Mobile,0,5G,0,0.27,1,Ignored,236,No_Action,No_Offer,1
C2264,Colombo,26-35,20GB,21.8,3.3,8.9,2277,376,16534,15,2,5G_Mobile,1,4G,0,0.35,0,Accepted,560,Upgrade_to_50GB,5GB_Bonus,0
C2265,Jaffna,26-35,10GB,10.5,1.8,2.6,402,60,14943,4,7,4G_Mobile,0,5G,1,0.61,1,Accepted,525,Upgrade_to_20GB,Data_Saver_Pack,1
C2266,Jaffna,26-35,50GB,34.2,13.0,4.4,479,311,12546,21,5,5G_Mobile,1,5G,0,0.06,8,Rejected,684,No_Action,No_Offer,1
C2267,Kandy,18-25,10GB,6.6,0.8,2.0,403,548,17014,8,1,5G_Mobile,1,4G,1,0.33,7,Accepted,352,Upgrade_to_5G_SIM,Free_SIM_Replacement,1
C2268,Anuradhapura,36-45,20GB,23.8,5.1,9.4,1929,1,1998,25,3,5G_Mobile,1,4G,1,0.6,2,Ignored,598,Upgrade_to_50GB,5GB_Bonus,1
C2269,Trincomalee,60+,20GB,10.4,3.1,3.4,2434,149,13475,21,3,4G_Mobile,0,4G,1,0.19,5,Accepted,473,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2270,Trincomalee,46-60,100GB,127.0,37.6,33.3,1644,362,19696,4,0,Basic_Phone,0,5G,0,0.37,0,Ignored,164,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2271,Badulla,60+,50GB,61.5,29.0,9.8,653,126,6284,20,6,4G_Mobile,0,4G,1,0.49,0,Accepted,83,Upgrade_to_100GB,10GB_Bonus,0
C2272,Anuradhapura,26-35,20GB,17.9,3.3,5.0,2081,547,19996,10,3,Basic_Phone,0,4G,0,0.05,7,Ignored,680,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2273,Anuradhapura,36-45,20GB,8.8,3.7,3.2,2469,96,14054,13,9,Basic_Phone,0,5G,0,0.06,0,Ignored,411,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2274,Kurunegala,36-45,100GB,43.2,17.7,14.1,777,144,11078,25,8,5G_Mobile,1,5G,0,0.33,6,Accepted,690,No_Action,No_Offer,0
C2275,Batticaloa,36-45,50GB,32.3,6.6,12.5,834,469,12995,16,4,Basic_Phone,0,5G,0,0.23,4,Ignored,374,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2276,Galle,36-45,10GB,6.9,0.7,1.5,1490,21,8558,1,8,5G_Mobile,1,4G,1,0.27,0,Accepted,383,Upgrade_to_5G_SIM,Free_SIM_Replacement,1
C2277,Trincomalee,26-35,50GB,54.6,30.0,2.8,1472,450,19438,12,6,5G_Mobile,1,4G,1,0.3,4,Accepted,615,Upgrade_to_100GB,10GB_Bonus,1
C2278,Negombo,26-35,50GB,63.7,16.5,7.7,80,471,1047,7,7,5G_Mobile,1,5G,0,0.28,6,Accepted,330,Upgrade_to_100GB,10GB_Bonus,1
C2279,Gampaha,46-60,100GB,96.7,32.3,12.1,1656,237,12680,4,5,4G_Mobile,0,4G,0,0.26,8,Accepted,29,Offer_Home_Router,Router_Bundle_Deal,1
C2280,Gampaha,36-45,50GB,52.4,23.5,13.8,300,329,4438,8,2,Basic_Phone,0,5G,1,0.25,6,Rejected,96,Upgrade_to_100GB,10GB_Bonus,1
C2281,Badulla,36-45,100GB,124.0,73.6,29.3,1979,427,833,25,0,4G_Mobile,0,4G,1,0.07,3,Rejected,228,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2282,Batticaloa,36-45,100GB,82.8,25.4,11.2,2022,289,1505,26,1,4G_Mobile,0,4G,1,0.2,5,Accepted,459,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2283,Colombo,46-60,10GB,10.8,4.5,1.8,1874,146,7450,18,7,5G_Mobile,1,4G,0,0.62,7,Rejected,597,Upgrade_to_20GB,Data_Saver_Pack,0
C2284,Negombo,26-35,100GB,62.7,10.3,16.4,1080,527,18515,7,7,Basic_Phone,0,4G,0,0.43,5,Rejected,564,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2285,Badulla,46-60,10GB,5.8,2.3,2.4,2278,441,15621,24,7,5G_Mobile,1,5G,0,0.44,5,Ignored,499,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2286,Colombo,18-25,50GB,44.5,14.0,9.6,2154,107,10741,20,3,4G_Mobile,0,4G,1,0.11,2,Ignored,236,Upgrade_to_100GB,10GB_Bonus,0
C2287,Batticaloa,46-60,100GB,103.3,22.6,28.7,2340,182,3497,3,2,5G_Mobile,1,5G,0,0.42,8,Ignored,200,Offer_Home_Router,Router_Bundle_Deal,1
C2288,Trincomalee,26-35,20GB,23.8,8.7,9.6,1663,352,1080,24,3,5G_Mobile,1,4G,0,0.15,8,Accepted,317,Upgrade_to_50GB,5GB_Bonus,0
C2289,Batticaloa,60+,100GB,106.9,16.5,16.6,2290,167,8091,11,9,5G_Mobile,1,5G,0,0.35,9,Rejected,249,Offer_Home_Router,Router_Bundle_Deal,1
C2290,Kurunegala,36-45,50GB,50.4,10.4,6.1,1421,464,17706,29,4,5G_Mobile,1,4G,1,0.17,0,Rejected,35,Upgrade_to_100GB,10GB_Bonus,1
C2291,Jaffna,26-35,50GB,27.5,13.3,6.2,1028,202,7920,9,8,5G_Mobile,1,5G,0,0.08,7,Accepted,83,No_Action,No_Offer,1
C2292,Batticaloa,36-45,20GB,9.8,1.9,3.8,2055,114,13808,28,6,Basic_Phone,0,4G,1,0.67,7,Accepted,196,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2293,Kandy,26-35,10GB,4.9,0.9,0.9,234,494,13015,11,5,5G_Mobile,1,5G,1,0.21,9,Ignored,59,No_Action,No_Offer,0
C2294,Gampaha,46-60,100GB,106.6,55.6,32.0,2369,460,14616,9,6,Basic_Phone,0,4G,0,0.66,1,Accepted,474,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2295,Galle,60+,50GB,43.4,7.3,12.0,1687,325,19615,28,4,4G_Mobile,0,4G,0,0.35,1,Ignored,363,Upgrade_to_100GB,10GB_Bonus,0
C2296,Galle,18-25,100GB,91.1,34.3,13.0,2184,77,17217,10,9,Basic_Phone,0,4G,0,0.27,4,Ignored,123,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2297,Badulla,36-45,20GB,25.3,8.3,7.7,1993,359,6919,11,1,4G_Mobile,0,4G,1,0.5,0,Rejected,317,Upgrade_to_50GB,5GB_Bonus,0
C2298,Negombo,36-45,10GB,5.1,2.7,1.4,944,429,5384,26,2,4G_Mobile,0,4G,0,0.3,2,Ignored,722,No_Action,No_Offer,1
C2299,Anuradhapura,18-25,50GB,21.6,4.7,3.1,1729,475,13269,26,4,5G_Mobile,1,5G,1,0.25,4,Accepted,296,No_Action,No_Offer,1
C2300,Gampaha,18-25,10GB,10.1,5.6,2.8,2067,15,3341,10,0,Basic_Phone,0,5G,1,0.56,9,Ignored,630,Upgrade_to_20GB,Data_Saver_Pack,1
C2301,Gampaha,36-45,50GB,62.9,29.9,26.3,1019,138,6798,24,9,5G_Mobile,1,4G,1,0.2,0,Rejected,635,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C2302,Kurunegala,26-35,50GB,37.2,18.7,11.1,1166,346,5558,7,8,4G_Mobile,0,5G,1,0.38,3,Ignored,430,No_Action,No_Offer,1
C2303,Matara,36-45,100GB,108.3,38.6,5.9,1237,477,18188,26,7,Basic_Phone,0,4G,1,0.28,3,Accepted,647,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2304,Ratnapura,36-45,100GB,121.0,29.8,53.9,1083,146,6458,21,9,5G_Mobile,1,5G,1,0.09,1,Ignored,107,No_Action,No_Offer,1
C2305,Galle,60+,20GB,14.7,5.0,2.7,2066,462,9402,10,6,4G_Mobile,0,5G,1,0.13,5,Accepted,202,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2306,Negombo,26-35,10GB,4.2,2.0,1.0,2067,107,8272,18,8,4G_Mobile,0,4G,0,0.12,1,Accepted,80,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2307,Kurunegala,18-25,10GB,8.1,3.1,0.5,1158,10,11935,18,5,5G_Mobile,1,5G,0,0.11,8,Ignored,536,No_Action,No_Offer,0
C2308,Colombo,60+,20GB,11.4,2.2,3.5,1191,343,4538,17,6,Basic_Phone,0,5G,1,0.29,4,Rejected,443,No_Action,No_Offer,0
C2309,Matara,36-45,10GB,6.7,1.1,0.9,430,275,11367,25,4,4G_Mobile,0,5G,0,0.38,6,Rejected,497,No_Action,No_Offer,0
C2310,Anuradhapura,36-45,20GB,23.9,11.7,4.5,2015,179,16225,9,1,Basic_Phone,0,4G,1,0.47,0,Ignored,294,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2311,Colombo,36-45,20GB,20.6,6.8,7.1,55,519,7576,3,1,4G_Mobile,0,4G,1,0.65,6,Rejected,81,Upgrade_to_50GB,5GB_Bonus,0
C2312,Colombo,18-25,20GB,9.1,5.0,1.5,783,208,1107,3,5,4G_Mobile,0,4G,0,0.27,7,Rejected,358,Offer_Home_Router,Fibre_Broadband_Trial,0
C2313,Galle,46-60,100GB,66.3,36.9,17.4,2082,22,5131,2,1,4G_Mobile,0,5G,0,0.15,4,Rejected,38,Recommend_5G_Router,10Percent_Discount,0
C2314,Matara,60+,50GB,27.6,11.6,9.8,172,67,3400,14,1,5G_Mobile,1,5G,1,0.03,8,Accepted,327,No_Action,No_Offer,0
C2315,Ratnapura,26-35,50GB,50.3,27.1,20.7,233,440,19681,6,2,5G_Mobile,1,5G,0,0.15,5,Ignored,672,Buy_Social_Media_Package,Social_Unlimited_Add_On,1
C2316,Anuradhapura,36-45,20GB,16.9,2.1,3.9,887,181,4407,4,1,5G_Mobile,1,5G,1,0.1,8,Accepted,34,No_Action,No_Offer,1
C2317,Colombo,46-60,20GB,17.8,10.2,1.8,1994,178,12585,4,1,5G_Mobile,1,5G,0,0.14,4,Rejected,87,Upgrade_to_50GB,5GB_Bonus,1
C2318,Kandy,46-60,50GB,30.9,6.5,7.9,606,250,16323,25,8,5G_Mobile,1,5G,0,0.2,5,Ignored,548,Upgrade_to_100GB,Premium_Business_Plan,0
C2319,Trincomalee,46-60,20GB,14.5,7.8,6.0,2234,390,17078,11,6,4G_Mobile,0,4G,0,0.27,0,Accepted,91,Offer_Voice_Pack,Unlimited_Local_Voice,0
C2320,Ratnapura,26-35,50GB,25.5,10.2,2.2,136,459,12890,12,0,4G_Mobile,0,5G,1,0.13,6,Rejected,209,No_Action,No_Offer,0
C2321,Badulla,46-60,10GB,6.4,2.3,0.5,2446,394,14321,16,6,4G_Mobile,0,4G,1,0.47,9,Rejected,677,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2322,Kandy,36-45,10GB,7.3,2.1,1.0,2423,67,13487,27,2,4G_Mobile,0,4G,0,0.18,4,Rejected,705,Offer_Voice_Pack,Unlimited_Local_Voice,1
C2323,Badulla,26-35,10GB,4.8,0.6,1.1,680,360,3469,24,0,5G_Mobile,1,5G,1,0.46,8,Accepted,683,Cross_Sell_Add_On,First_Add_On_Free,0
C2324,Colombo,46-60,100GB,108.9,34.8,36.6,1038,426,7635,9,9,Basic_Phone,0,5G,1,0.47,9,Ignored,716,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2325,Batticaloa,46-60,10GB,10.8,3.8,1.6,2202,491,11603,16,5,5G_Mobile,1,5G,0,0.22,9,Accepted,107,Upgrade_to_20GB,Data_Saver_Pack,0
C2326,Anuradhapura,36-45,10GB,8.1,2.8,2.6,200,3,3644,17,9,5G_Mobile,1,5G,0,0.02,0,Ignored,429,No_Action,No_Offer,1
C2327,Matara,60+,50GB,60.4,17.0,18.2,868,401,7349,14,8,4G_Mobile,0,4G,0,0.25,9,Accepted,216,Upgrade_to_100GB,10GB_Bonus,1
C2328,Negombo,36-45,50GB,61.4,6.7,8.8,1390,469,6743,10,0,4G_Mobile,0,4G,0,0.18,0,Accepted,14,Upgrade_to_100GB,10GB_Bonus,1
C2329,Gampaha,60+,10GB,8.6,4.1,1.7,1297,569,7091,21,6,Basic_Phone,0,5G,0,0.07,9,Rejected,183,Offer_New_Phone,Smartphone_Trade_In_Deal,1
C2330,Jaffna,26-35,100GB,42.0,19.9,15.9,1958,189,10914,16,3,Basic_Phone,0,4G,0,0.17,7,Ignored,432,Offer_New_Phone,Smartphone_Trade_In_Deal,0
C2331,Gampaha,46-60,10GB,11.6,2.7,3.4,1910,497,19103,14,2,5G_Mobile,1,5G,0,0.07,2,Accepted,51,Upgrade_to_20GB,Data_Saver_Pack,1
C2332,Colombo,26-35,20GB,17.6,7.1,2.7,1983,180,19591,24,7,5G_Mobile,1,5G,0,0.64,9,Ignored,617,Upgrade_to_50GB,5GB_Bonus,1
